,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,1. Jinsingiz:,2. Qaysi yosh oralig'idasiz?,3. Qaysi hududda yashaysiz?,4. Nima bilan shug’ullanasiz?,5. Ma'lumotingiz:,"1. IT sohasida ko‘proq bilim olishga qiziqasizmi (masalan, kompyuter ko‘nikmalari, dasturlash yoki raqamli vositalardan foydalanish)?","2. Sizningcha, IT-ko‘nikmalarni yaxshilash ishingiz/o‘qishingiz/hayotingiz sifatini oshirishi mumkinmi?",3. Siz hozirda IT va raqamli ko'nikmalaringiz darajasini qanday baholaysiz?  ,ID
2824,2824,2824,2824,2824,2824,2824,2025-03-24,Ayol,24-27 yosh,Toshkent shahri,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3127
2825,2825,2825,2825,2825,2825,2825,2025-03-25,Ayol,15 yoshgacha,Samarqand viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3128
2826,2826,2826,2826,2826,2826,2826,2025-03-25,Erkak,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta (maktab attestati),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3129
2827,2827,2827,2827,2827,2827,2827,2025-03-25,Ayol,46-52 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3130
2828,2828,2828,2828,2828,2828,2828,2025-03-25,Erkak,21-23 yosh,Fargʻona viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3131
2829,2829,2829,2829,2829,2829,2829,2025-03-25,Ayol,24-27 yosh,Samarqand viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3132
2830,2830,2830,2830,2830,2830,2830,2025-03-25,Ayol,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Yo'q,Yo'q,Ilg‘or ko‘nikmalarga egaman.,3133
2831,2831,2831,2831,2831,2831,2831,2025-03-25,Ayol,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Yo'q,Yo'q,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3134
2832,2832,2832,2832,2832,2832,2832,2025-03-25,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3135
2833,2833,2833,2833,2833,2833,2833,2025-03-25,Ayol,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3136
2834,2834,2834,2834,2834,2834,2834,2025-03-25,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3137
2835,2835,2835,2835,2835,2835,2835,2025-03-25,Erkak,46-52 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3138
2836,2836,2836,2836,2836,2836,2836,2025-03-26,Ayol,18-20 yosh,Navoiy viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3139
2837,2837,2837,2837,2837,2837,2837,2025-03-26,Ayol,28-35 yosh,Sirdaryo viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3140
2838,2838,2838,2838,2838,2838,2838,2025-03-26,Ayol,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3141
2839,2839,2839,2839,2839,2839,2839,2025-03-26,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3142
2840,2840,2840,2840,2840,2840,2840,2025-03-26,Erkak,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3143
2841,2841,2841,2841,2841,2841,2841,2025-03-26,Erkak,18-20 yosh,Samarqand viloyati,Tadbirkorman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3144
2842,2842,2842,2842,2842,2842,2842,2025-03-26,Ayol,15-17 yosh,Andijon viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3145
2843,2843,2843,2843,2843,2843,2843,2025-03-26,Erkak,21-23 yosh,Toshkent shahri,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3146
2844,2844,2844,2844,2844,2844,2844,2025-03-26,Erkak,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3147
2845,2845,2845,2845,2845,2845,2845,2025-03-26,Erkak,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3148
2846,2846,2846,2846,2846,2846,2846,2025-03-26,Erkak,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3149
2847,2847,2847,2847,2847,2847,2847,2025-03-26,Ayol,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3150
2848,2848,2848,2848,2848,2848,2848,2025-03-26,Erkak,15-17 yosh,Qashqadaryo viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3151
2849,2849,2849,2849,2849,2849,2849,2025-03-26,Erkak,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Yo'q,Bazaviy bilimlarga egaman,3152
2850,2850,2850,2850,2850,2850,2850,2025-03-26,Ayol,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3153
2851,2851,2851,2851,2851,2851,2851,2025-03-26,Ayol,53-60 yosh,Qashqadaryo viloyati,Vaqtinchalik ishsizman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Bazaviy bilimlarga egaman,3154
2852,2852,2852,2852,2852,2852,2852,2025-03-26,Erkak,24-27 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Bazaviy bilimlarga egaman,3155
2853,2853,2853,2853,2853,2853,2853,2025-03-26,Erkak,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3156
2854,2854,2854,2854,2854,2854,2854,2025-03-26,Erkak,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3157
2855,2855,2855,2855,2855,2855,2855,2025-03-26,Erkak,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3158
2856,2856,2856,2856,2856,2856,2856,2025-03-26,Erkak,15-17 yosh,Jizzax viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3159
2857,2857,2857,2857,2857,2857,2857,2025-03-26,Ayol,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3160
2858,2858,2858,2858,2858,2858,2858,2025-03-26,Ayol,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3161
2859,2859,2859,2859,2859,2859,2859,2025-03-26,Ayol,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3162
2860,2860,2860,2860,2860,2860,2860,2025-03-27,Erkak,15 yoshgacha,Qashqadaryo viloyati,Ученик,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3163
2861,2861,2861,2861,2861,2861,2861,2025-03-27,Ayol,24-27 yosh,Samarqand viloyati,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3164
2862,2862,2862,2862,2862,2862,2862,2025-03-27,Ayol,36-45 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3165
2863,2863,2863,2863,2863,2863,2863,2025-03-27,Ayol,36-45 yosh,Toshkent viloyati,Vaqtinchalik ishsizman,O‘rta (maktab attestati),Ha,Ha,Bazaviy bilimlarga egaman,3166
2864,2864,2864,2864,2864,2864,2864,2025-03-27,Ayol,46-52 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3167
2865,2865,2865,2865,2865,2865,2865,2025-03-27,Erkak,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3168
2866,2866,2866,2866,2866,2866,2866,2025-03-27,Erkak,46-52 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3169
2867,2867,2867,2867,2867,2867,2867,2025-03-27,Erkak,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3170
2868,2868,2868,2868,2868,2868,2868,2025-03-27,Ayol,15-17 yosh,Navoiy viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3171
2869,2869,2869,2869,2869,2869,2869,2025-03-27,Erkak,15 yoshgacha,Qashqadaryo viloyati,Vaqtinchalik ishsizman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3172
2870,2870,2870,2870,2870,2870,2870,2025-03-27,Ayol,15-17 yosh,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3173
2871,2871,2871,2871,2871,2871,2871,2025-03-28,Ayol,15-17 yosh,Andijon viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Bazaviy bilimlarga egaman,3174
2872,2872,2872,2872,2872,2872,2872,2025-03-28,Erkak,18-20 yosh,Toshkent viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3175
2873,2873,2873,2873,2873,2873,2873,2025-03-28,Ayol,36-45 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3176
2874,2874,2874,2874,2874,2874,2874,2025-03-28,Erkak,15 yoshgacha,Qashqadaryo viloyati,O'qiyman,Hali maktabda o'qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3177
2875,2875,2875,2875,2875,2875,2875,2025-03-28,Erkak,18-20 yosh,Samarqand viloyati,O'qiyman,O‘rta (maktab attestati),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3178
2876,2876,2876,2876,2876,2876,2876,2025-03-29,Erkak,36-45 yosh,Andijon viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3179
2877,2877,2877,2877,2877,2877,2877,2025-03-30,Ayol,36-45 yosh,Andijon viloyati,magistratura,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman,3180
2878,2878,2878,2878,2878,2878,2878,2025-03-30,Ayol,46-52 yosh,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman,3181
2879,2879,2879,2879,2879,2879,2879,2025-03-30,Erkak,21-23 yosh,Navoiy viloyati,O'qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3182
2880,2880,2880,2880,2880,2880,2880,2025-02-06,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Высшее (бакалавр, магистр или выше)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3183
2881,2881,2881,2881,2881,2881,2881,2025-02-09,Ayol,21-23 yosh,Toshkent shahri,O’qiyman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3186
2882,2882,2882,2882,2882,2882,2882,2025-02-09,Ayol,28-35 yosh,Toshkent shahri,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3187
2883,2883,2883,2883,2883,2883,2883,2025-02-09,Ayol,15 yoshgacha,Toshkent shahri,O’qiyman,Hali maktabda o‘qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3188
2884,2884,2884,2884,2884,2884,2884,2025-02-09,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3190
2885,2885,2885,2885,2885,2885,2885,2025-02-09,Ayol,28-35 yosh,Toshkent shahri,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3191
2886,2886,2886,2886,2886,2886,2886,2025-02-10,Ayol,21-23 yosh,Toshkent viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3193
2887,2887,2887,2887,2887,2887,2887,2025-02-10,Erkak,24-27 yosh,Toshkent viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),Неоконченное высшее,Ha,Ha,Bazaviy bilimlarga egaman.,3194
2888,2888,2888,2888,2888,2888,2888,2025-02-10,Ayol,15-17 yosh,Toshkent shahri,O’qiyman,Hali maktabda o‘qiyman,Ha,Ha,Bazaviy bilimlarga egaman.,3195
2889,2889,2889,2889,2889,2889,2889,2025-02-11,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,незаконченное высшее,Yo'q,Yo'q,Bazaviy bilimlarga egaman.,3199
2890,2890,2890,2890,2890,2890,2890,2025-02-11,Erkak,15-17 yosh,Jizzax viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),Hali maktabda o‘qiyman,Ha,Ha,Kompyuter yoki internet haqida deyarli hech narsa bilmayman.,3200
2891,2891,2891,2891,2891,2891,2891,2025-02-11,Ayol,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3202
2892,2892,2892,2892,2892,2892,2892,2025-02-11,Ayol,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3203
2893,2893,2893,2893,2893,2893,2893,2025-02-12,Erkak,15-17 yosh,Toshkent shahri,O’qiyman,Hali maktabda o‘qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3204
2894,2894,2894,2894,2894,2894,2894,2025-02-12,Ayol,18-20 yosh,Toshkent shahri,O’qiyman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3205
2895,2895,2895,2895,2895,2895,2895,2025-02-12,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3206
2896,2896,2896,2896,2896,2896,2896,2025-02-14,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3207
2897,2897,2897,2897,2897,2897,2897,2025-02-14,Erkak,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3208
2898,2898,2898,2898,2898,2898,2898,2025-02-14,Ayol,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3209
2899,2899,2899,2899,2899,2899,2899,2025-02-15,Ayol,15-17 yosh,Toshkent shahri,O’qiyman,Hali maktabda o‘qiyman,Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3211
2900,2900,2900,2900,2900,2900,2900,2025-02-15,Ayol,24-27 yosh,Farg‘ona viloyati,обучаюсь заочно и работаю,неоконченное высшее,Ha,Ha,Bazaviy bilimlarga egaman.,3212
2901,2901,2901,2901,2901,2901,2901,2025-02-16,Ayol,28-35 yosh,Toshkent shahri,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3213
2902,2902,2902,2902,2902,2902,2902,2025-02-18,Erkak,24-27 yosh,Toshkent shahri,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3215
2903,2903,2903,2903,2903,2903,2903,2025-02-19,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Yo'q,Bazaviy bilimlarga egaman.,3216
2904,2904,2904,2904,2904,2904,2904,2025-02-20,Erkak,15 yoshgacha,Navoiy viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3218
2905,2905,2905,2905,2905,2905,2905,2025-02-28,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3220
2906,2906,2906,2906,2906,2906,2906,2025-03-04,Ayol,28-35 yosh,Andijon viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3221
2907,2907,2907,2907,2907,2907,2907,2025-03-04,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3222
2908,2908,2908,2908,2908,2908,2908,2025-03-04,Ayol,28-35 yosh,Toshkent shahri,Tadbirkorman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3223
2909,2909,2909,2909,2909,2909,2909,2025-03-07,Ayol,28-35 yosh,Toshkent shahri,Vaqtinchalik ishsizman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3224
2910,2910,2910,2910,2910,2910,2910,2025-03-14,Ayol,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3225
2911,2911,2911,2911,2911,2911,2911,2025-03-17,Erkak,24-27 yosh,Navoiy viloyati,Tadbirkorman,O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3226
2912,2912,2912,2912,2912,2912,2912,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3227
2913,2913,2913,2913,2913,2913,2913,2025-03-17,Erkak,18-20 yosh,Samarqand viloyati,Tadbirkorman,O‘rta (maktab attestati),Yo'q,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3228
2914,2914,2914,2914,2914,2914,2914,2025-03-17,Ayol,21-23 yosh,Sirdaryo viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3229
2915,2915,2915,2915,2915,2915,2915,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3230
2916,2916,2916,2916,2916,2916,2916,2025-03-17,Erkak,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Yo'q,Ilg‘or ko‘nikmalarga egaman.,3231
2917,2917,2917,2917,2917,2917,2917,2025-03-17,Ayol,18-20 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta (maktab attestati),Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3232
2918,2918,2918,2918,2918,2918,2918,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3233
2919,2919,2919,2919,2919,2919,2919,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3234
2920,2920,2920,2920,2920,2920,2920,2025-03-17,Ayol,28-35 yosh,Qashqadaryo viloyati,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3235
2921,2921,2921,2921,2921,2921,2921,2025-03-17,Erkak,36-45 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Bazaviy bilimlarga egaman.,3236
2922,2922,2922,2922,2922,2922,2922,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ilg‘or ko‘nikmalarga egaman.,3237
2923,2923,2923,2923,2923,2923,2923,2025-03-17,Erkak,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3238
2924,2924,2924,2924,2924,2924,2924,2025-03-17,Erkak,21-23 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3239
2925,2925,2925,2925,2925,2925,2925,2025-03-17,Erkak,21-23 yosh,Toshkent viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3240
2926,2926,2926,2926,2926,2926,2926,2025-03-17,Ayol,18-20 yosh,Namangan viloyati,O’qiyman,"Oliy (bakalavriat, magistratura va undan yuqori)",Ha,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3241
2927,2927,2927,2927,2927,2927,2927,2025-03-17,Erkak,24-27 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),O‘rta-maxsus (kollej/litsey diplomi),Ha,Ha,Ilg‘or ko‘nikmalarga egaman.,3242
2928,2928,2928,2928,2928,2928,2928,2025-03-17,Erkak,28-35 yosh,Toshkent shahri,Ishlayman (davlat/nodavlat/xususiy/xalqaro yoki boshqa tashkilot),"Oliy (bakalavriat, magistratura va undan yuqori)",Yo'q,Ha,Ko‘plab raqamli vositalardan bemalol foydalana olaman.,3243
